id,bbox,sick
Train_1050.jpg,"[0, 0, 64, 43]",1
Train_1135.jpg,"[128, 0, 64, 43]",1
Train_1067.jpg,"[192, 0, 64, 43]",0
Train_53.jpg,"[256, 0, 64, 43]",0
Train_1673.jpg,"[384, 0, 64, 43]",1
Train_904.jpg,"[448, 0, 64, 43]",1
Train_35.jpg,"[512, 0, 64, 43]",1
Train_1119.jpg,"[576, 0, 64, 43]",1
Train_1610.jpg,"[640, 0, 64, 43]",0
Train_408.jpg,"[704, 0, 64, 43]",1
Train_762.jpg,"[768, 0, 64, 43]",1
Train_480.jpg,"[896, 0, 64, 43]",1
Train_363.jpg,"[960, 0, 64, 43]",1
Train_391.jpg,"[1024, 0, 64, 43]",1
Train_1278.jpg,"[1088, 0, 64, 43]",1
Train_1191.jpg,"[1152, 0, 64, 43]",1
Train_409.jpg,"[1216, 0, 64, 43]",1
Train_1735.jpg,"[1280, 0, 64, 43]",0
Train_1554.jpg,"[1344, 0, 64, 43]",1
Train_1535.jpg,"[1472, 0, 64, 43]",1
Train_1710.jpg,"[1536, 0, 64, 43]",1
Train_1035.jpg,"[1600, 0, 64, 43]",1
Train_222.jpg,"[1664, 0, 64, 43]",1
Train_791.jpg,"[1728, 0, 64, 43]",0
Train_306.jpg,"[0, 43, 64, 43]",1
Train_888.jpg,"[128, 43, 64, 43]",1
Train_122.jpg,"[320, 43, 64, 43]",1
Train_1723.jpg,"[384, 43, 64, 43]",0
Train_1161.jpg,"[448, 43, 64, 43]",1
Train_593.jpg,"[512, 43, 64, 43]",1
Train_535.jpg,"[576, 43, 64, 43]",1
Train_174.jpg,"[640, 43, 64, 43]",0
Train_1618.jpg,"[704, 43, 64, 43]",1
Train_1561.jpg,"[832, 43, 64, 43]",1
Train_976.jpg,"[896, 43, 64, 43]",1
Train_1681.jpg,"[960, 43, 64, 43]",0
Train_344.jpg,"[1088, 43, 64, 43]",1
Train_1465.jpg,"[1216, 43, 64, 43]",1
Train_6.jpg,"[1280, 43, 64, 43]",1
Train_272.jpg,"[1344, 43, 64, 43]",1
Train_1509.jpg,"[1408, 43, 64, 43]",1
Train_25.jpg,"[1472, 43, 64, 43]",1
Train_645.jpg,"[1536, 43, 64, 43]",1
Train_483.jpg,"[1600, 43, 64, 43]",1
Train_1325.jpg,"[1664, 43, 64, 43]",0
Train_1766.jpg,"[1728, 43, 64, 43]",1
Train_1021.jpg,"[0, 86, 64, 43]",1
Train_936.jpg,"[64, 86, 64, 43]",1
Train_163.jpg,"[192, 86, 64, 43]",1
Train_738.jpg,"[256, 86, 64, 43]",1
Train_685.jpg,"[320, 86, 64, 43]",0
Train_1388.jpg,"[384, 86, 64, 43]",0
Train_825.jpg,"[448, 86, 64, 43]",1
Train_649.jpg,"[512, 86, 64, 43]",1
Train_373.jpg,"[576, 86, 64, 43]",0
Train_55.jpg,"[640, 86, 64, 43]",0
Train_508.jpg,"[704, 86, 64, 43]",1
Train_875.jpg,"[768, 86, 64, 43]",1
Train_1145.jpg,"[832, 86, 64, 43]",1
Train_772.jpg,"[896, 86, 64, 43]",0
Train_385.jpg,"[1024, 86, 64, 43]",1
Train_682.jpg,"[1088, 86, 64, 43]",1
Train_905.jpg,"[1152, 86, 64, 43]",1
Train_1454.jpg,"[1216, 86, 64, 43]",1
Train_180.jpg,"[1344, 86, 64, 43]",1
Train_422.jpg,"[1408, 86, 64, 43]",1
